timeOpen,timeClose,timeHigh,timeLow,name,open,high,low,close,volume,marketCap,timestamp
2024-12-30T00:00:00.000Z,2025-01-05T23:59:59.999Z,2025-01-03T19:22:00.000Z,2024-12-30T15:11:00.000Z,2781,93527.1975,98956.91704,91317.13546,98314.95944,294831382341,1947189546144,2025-01-05T23:59:59.999Z
2024-12-23T00:00:00.000Z,2024-12-29T23:59:59.999Z,2024-12-26T00:11:00.000Z,2024-12-23T20:17:00.000Z,2781,95099.39195,99884.57217,92403.13138,93530.22844,346327568985,1852119372624,2024-12-29T23:59:59.999Z
2024-12-16T00:00:00.000Z,2024-12-22T23:59:59.999Z,2024-12-17T14:59:00.000Z,2024-12-20T12:18:00.000Z,2781,104293.5765,108268.4471,92175.18045,95104.93437,742331818762,1882953315399,2024-12-22T23:59:59.999Z
2024-12-09T00:00:00.000Z,2024-12-15T23:59:59.999Z,2024-12-15T23:28:00.000Z,2024-12-10T18:13:00.000Z,2781,101237.0615,105047.5419,94321.25879,104298.6958,593503266057,2065144333081,2024-12-15T23:59:59.999Z
2024-12-02T00:00:00.000Z,2024-12-08T23:59:59.999Z,2024-12-05T03:09:00.000Z,2024-12-05T22:29:00.000Z,2781,97276.01012,103900.4721,91998.7817,101236.0131,549005393438,2003538950158,2024-12-08T23:59:59.999Z
2024-11-25T00:00:00.000Z,2024-12-01T23:59:59.999Z,2024-11-25T09:23:00.000Z,2024-11-26T20:40:00.000Z,2781,98033.4427,98935.03181,90770.81504,97279.79292,471413056944,1924784957144,2024-12-01T23:59:59.999Z
2024-11-18T00:00:00.000Z,2024-11-24T23:59:59.999Z,2024-11-22T19:38:00.000Z,2024-11-18T14:00:00.000Z,2781,89843.71548,99655.50108,89393.59057,98013.82091,608437036820,1937919789263,2024-11-24T23:59:59.999Z
2024-11-11T00:00:00.000Z,2024-11-17T23:59:59.999Z,2024-11-13T16:16:00.000Z,2024-11-11T00:13:00.000Z,2781,80471.41319,93434.35534,80283.24762,89845.85121,631742325165,1777526304284,2024-11-17T23:59:59.999Z
2024-11-04T00:00:00.000Z,2024-11-10T23:59:59.999Z,2024-11-10T22:23:00.000Z,2024-11-04T21:55:00.000Z,2781,68742.13467,81474.42389,66803.65,80474.1856,436048950363,1591750610706,2024-11-10T23:59:59.999Z
2024-10-28T00:00:00.000Z,2024-11-03T23:59:59.999Z,2024-10-29T19:12:00.000Z,2024-11-03T15:40:00.000Z,2781,67922.67427,73577.20966,67482.52544,68741.11549,320458852735,1359535744745,2024-11-03T23:59:59.999Z
2024-10-21T00:00:00.000Z,2024-10-27T23:59:59.999Z,2024-10-21T00:32:00.000Z,2024-10-23T18:21:00.000Z,2781,69002.00015,69462.73678,65188.03529,67929.2988,210764883687,1343230761708,2024-10-27T23:59:59.999Z
2024-10-14T00:00:00.000Z,2024-10-20T23:59:59.999Z,2024-10-20T22:53:00.000Z,2024-10-14T00:53:00.000Z,2781,62848.39949,69359.00706,62442.154,69001.70662,233833427419,1364212669154,2024-10-20T23:59:59.999Z
2024-10-07T00:00:00.000Z,2024-10-13T23:59:59.999Z,2024-10-07T14:25:00.000Z,2024-10-10T18:27:00.000Z,2781,62819.10933,64443.70641,58895.20781,62851.37492,202504726757,1242341595991,2024-10-13T23:59:59.999Z
2024-09-30T00:00:00.000Z,2024-10-06T23:59:59.999Z,2024-09-30T00:00:00.000Z,2024-10-03T13:19:00.000Z,2781,65634.66013,65635.05288,59878.80343,62818.95448,221870167579,1241559389622,2024-10-06T23:59:59.999Z
2024-09-23T00:00:00.000Z,2024-09-29T23:59:59.999Z,2024-09-27T14:39:00.000Z,2024-09-23T00:17:00.000Z,2781,63643.10208,66480.69471,62628.07866,65635.30815,185380794223,1296984728119,2024-09-29T23:59:59.999Z
2024-09-16T00:00:00.000Z,2024-09-22T23:59:59.999Z,2024-09-20T04:10:00.000Z,2024-09-16T17:13:00.000Z,2781,59185.22686,64119.53036,57501.33917,63648.70989,223578476938,1257434508161,2024-09-22T23:59:59.999Z
2024-09-09T00:00:00.000Z,2024-09-15T23:59:59.999Z,2024-09-14T00:19:00.000Z,2024-09-09T05:55:00.000Z,2781,54851.88735,60656.72113,54598.43373,59182.83533,238449454691,1169182849929,2024-09-15T23:59:59.999Z
2024-09-02T00:00:00.000Z,2024-09-08T23:59:59.999Z,2024-09-03T02:16:00.000Z,2024-09-06T21:01:00.000Z,2781,57326.96729,59815.05695,52598.69966,54841.56635,226114330695,1083415774483,2024-09-08T23:59:59.999Z
2024-08-26T00:00:00.000Z,2024-09-01T23:59:59.999Z,2024-08-26T00:08:00.000Z,2024-09-01T23:19:00.000Z,2781,64342.22544,64489.70638,57217.82386,57325.48769,208589155271,1132107052433,2024-09-01T23:59:59.999Z
2024-08-19T00:00:00.000Z,2024-08-25T23:59:59.999Z,2024-08-25T23:29:00.000Z,2024-08-19T10:06:00.000Z,2781,58480.71273,64996.4201,57864.70951,64333.54418,200670274120,1270273035259,2024-08-25T23:59:59.999Z
2024-08-12T00:00:00.000Z,2024-08-18T23:59:59.999Z,2024-08-14T12:31:00.000Z,2024-08-15T20:57:00.000Z,2781,58719.39522,61687.75659,56161.59287,58483.96498,193731393139,1154518920582,2024-08-18T23:59:59.999Z
2024-08-05T00:00:00.000Z,2024-08-11T23:59:59.999Z,2024-08-08T23:01:00.000Z,2024-08-05T06:25:00.000Z,2781,58110.29846,62673.76398,49121.23738,58719.48317,350584287763,1159042118919,2024-08-11T23:59:59.999Z
2024-07-29T00:00:00.000Z,2024-08-04T23:59:59.999Z,2024-07-29T13:07:00.000Z,2024-08-04T17:45:00.000Z,2781,68259.05493,69987.54221,57210.80333,58116.97696,251002338761,1146844860381,2024-08-04T23:59:59.999Z
2024-07-22T00:00:00.000Z,2024-07-28T23:59:59.999Z,2024-07-27T14:05:00.000Z,2024-07-25T14:14:00.000Z,2781,68152.97613,69398.51131,63473.47328,68255.86577,227265184991,1346858598264,2024-07-28T23:59:59.999Z
2024-07-15T00:00:00.000Z,2024-07-21T23:59:59.999Z,2024-07-21T22:05:00.000Z,2024-07-15T00:15:00.000Z,2781,60815.4579,68372.90517,60704.9292,68154.52291,222161876178,1344591292880,2024-07-21T23:59:59.999Z
2024-07-08T00:00:00.000Z,2024-07-14T23:59:59.999Z,2024-07-14T22:00:00.000Z,2024-07-08T01:23:00.000Z,2781,55849.57377,61329.52914,54321.01906,60787.79237,187407019962,1198755021572,2024-07-14T23:59:59.999Z
2024-07-01T00:00:00.000Z,2024-07-07T23:59:59.999Z,2024-07-01T18:21:00.000Z,2024-07-05T04:20:00.000Z,2781,62673.60634,63777.22754,53717.37543,55849.11064,213107531443,1101324021019,2024-07-07T23:59:59.999Z
2024-06-24T00:00:00.000Z,2024-06-30T23:59:59.999Z,2024-06-24T01:59:00.000Z,2024-06-24T20:31:00.000Z,2781,63173.35271,63292.52716,58601.70007,62678.29208,195982960749,1235944779945,2024-06-30T23:59:59.999Z
2024-06-17T00:00:00.000Z,2024-06-23T23:59:59.999Z,2024-06-17T18:35:00.000Z,2024-06-21T23:42:59.000Z,2781,66636.5155,67188.31747,62785.52932,63180.79821,163449015388,1245656822238,2024-06-23T23:59:59.999Z
2024-06-10T00:00:00.000Z,2024-06-16T23:59:59.999Z,2024-06-10T15:55:00.000Z,2024-06-14T17:06:00.000Z,2781,69644.31274,70146.06833,65056.89301,66639.04654,175973271621,1313672583954,2024-06-16T23:59:59.999Z
2024-06-03T00:00:00.000Z,2024-06-09T23:59:59.999Z,2024-06-07T12:17:00.000Z,2024-06-03T00:39:00.000Z,2781,67753.89541,71907.84898,67589.83642,69647.993,187569500742,1372773642949,2024-06-09T23:59:59.999Z
2024-05-27T00:00:00.000Z,2024-06-02T23:59:59.999Z,2024-05-27T16:20:00.000Z,2024-05-31T16:20:00.000Z,2781,68512.18027,70597.87951,66633.41834,67751.60258,170949409910,1335227914032,2024-06-02T23:59:59.999Z
2024-05-20T00:00:00.000Z,2024-05-26T23:59:59.999Z,2024-05-21T00:20:00.000Z,2024-05-20T01:34:00.000Z,2781,66278.74467,71946.46269,66086.17412,68518.08997,225779718034,1349968658780,2024-05-26T23:59:59.999Z
2024-05-13T00:00:00.000Z,2024-05-19T23:59:59.999Z,2024-05-19T10:38:00.000Z,2024-05-13T03:22:00.000Z,2781,61451.21851,67694.29878,60769.84067,66278.37008,191456349027,1305732230286,2024-05-19T23:59:59.999Z
2024-05-06T00:00:00.000Z,2024-05-12T23:59:59.999Z,2024-05-06T08:46:00.000Z,2024-05-10T17:52:00.000Z,2781,64038.31356,65494.90172,60208.78155,61448.39467,161617857128,1210435745367,2024-05-12T23:59:59.999Z
2024-04-29T00:00:00.000Z,2024-05-05T23:59:59.999Z,2024-04-30T00:57:00.000Z,2024-05-01T08:24:00.000Z,2781,63106.3642,64703.33236,56555.29405,64031.13281,217717011806,1261203911122,2024-05-05T23:59:59.999Z
2024-04-22T00:00:00.000Z,2024-04-28T23:59:59.999Z,2024-04-22T23:13:00.000Z,2024-04-27T01:19:00.000Z,2781,64935.63317,67233.95704,62424.72068,63113.23168,176031088175,1242661116274,2024-04-28T23:59:59.999Z
2024-04-15T00:00:00.000Z,2024-04-21T23:59:59.999Z,2024-04-15T09:23:00.000Z,2024-04-19T02:31:00.000Z,2781,65739.64454,66878.6469,59651.39026,64926.64321,257889555864,1278296008665,2024-04-21T23:59:59.999Z
2024-04-08T00:00:00.000Z,2024-04-14T23:59:59.999Z,2024-04-08T12:13:00.000Z,2024-04-13T20:10:00.000Z,2781,69362.554,72715.35961,60919.10616,65738.72389,288243675432,1293922154521,2024-04-14T23:59:59.999Z
2024-04-01T00:00:00.000Z,2024-04-07T23:59:59.999Z,2024-04-01T00:00:00.000Z,2024-04-03T00:39:00.000Z,2781,71333.48472,71342.09145,64559.89995,69362.55128,229427260104,1364795785582,2024-04-07T23:59:59.999Z
2024-03-25T00:00:00.000Z,2024-03-31T23:59:59.999Z,2024-03-27T13:31:00.000Z,2024-03-25T02:18:00.000Z,2781,67234.09758,71727.68376,66414.83223,71333.64793,216324625836,1403108244336,2024-03-31T23:59:59.999Z
2024-03-18T00:00:00.000Z,2024-03-24T23:59:59.999Z,2024-03-18T05:37:00.000Z,2024-03-20T05:34:00.000Z,2781,68371.30726,68897.13441,60807.78596,67234.17235,328097121683,1322058484489,2024-03-24T23:59:59.999Z
2024-03-11T00:00:00.000Z,2024-03-17T23:59:59.999Z,2024-03-14T07:07:00.000Z,2024-03-17T07:23:00.000Z,2781,69020.54977,73750.07385,64545.3181,68390.6228,405957750577,1343978205473,2024-03-17T23:59:59.999Z
2024-03-04T00:00:00.000Z,2024-03-10T23:59:59.999Z,2024-03-08T15:32:00.000Z,2024-03-05T19:58:00.000Z,2781,63137.00468,70083.05162,59323.90894,69019.78636,405709693297,1356284493147,2024-03-10T23:59:59.999Z
2024-02-26T00:00:00.000Z,2024-03-03T23:59:59.999Z,2024-02-28T17:16:00.000Z,2024-02-26T09:58:00.000Z,2781,51730.53979,63913.13181,50931.03161,63167.37036,322895666089,1240856664935,2024-03-03T23:59:59.999Z
2024-02-19T00:00:00.000Z,2024-02-25T23:59:59.999Z,2024-02-20T13:46:00.000Z,2024-02-23T23:18:00.000Z,2781,52134.81221,52945.05257,50561.77586,51733.2366,160769145625,1015926591604,2024-02-25T23:59:59.999Z
2024-02-12T00:00:00.000Z,2024-02-18T23:59:59.999Z,2024-02-15T14:52:00.000Z,2024-02-12T10:08:00.000Z,2781,48296.3852,52820.06693,47745.76026,52122.54546,213560041470,1023243073518,2024-02-18T23:59:59.999Z
2024-02-05T00:00:00.000Z,2024-02-11T23:59:59.999Z,2024-02-11T04:01:00.000Z,2024-02-05T01:14:00.000Z,2781,42577.62298,48535.93591,42264.8173,48293.91675,157826395448,947774152970,2024-02-11T23:59:59.999Z
2024-01-29T00:00:00.000Z,2024-02-04T23:59:59.999Z,2024-01-30T12:24:00.000Z,2024-01-29T14:52:00.000Z,2781,42030.91538,43838.94684,41818.33109,42583.58292,135184187434,835421763160,2024-02-04T23:59:59.999Z
2024-01-22T00:00:00.000Z,2024-01-28T23:59:59.999Z,2024-01-28T05:20:00.000Z,2024-01-23T14:24:00.000Z,2781,41553.65269,42797.17736,38521.89389,42035.59437,155314602894,824387868796,2024-01-28T23:59:59.999Z
2024-01-15T00:00:00.000Z,2024-01-21T23:59:59.999Z,2024-01-16T21:39:00.000Z,2024-01-19T17:11:00.000Z,2781,41715.06653,43566.27492,40297.45786,41545.78351,139135824835,814488966036,2024-01-21T23:59:59.999Z
2024-01-08T00:00:00.000Z,2024-01-14T23:59:59.999Z,2024-01-11T14:52:00.000Z,2024-01-14T23:55:00.000Z,2781,43948.70696,48969.3714,41724.61372,41796.26961,259971819746,819159863483,2024-01-14T23:59:59.999Z
2024-01-01T00:00:00.000Z,2024-01-07T23:59:59.999Z,2024-01-02T09:07:00.000Z,2024-01-03T12:10:00.000Z,2781,42280.23528,45899.70635,40813.53487,43943.09723,202311773985,860951836726,2024-01-07T23:59:59.999Z
2023-12-25T00:00:00.000Z,2023-12-31T23:59:59.999Z,2023-12-28T00:39:00.000Z,2023-12-29T22:21:00.000Z,2781,43010.57292,43804.78142,41424.06064,42265.18565,157807126207,827811209384,2023-12-31T23:59:59.999Z
2023-12-18T00:00:00.000Z,2023-12-24T23:59:59.999Z,2023-12-22T06:35:00.000Z,2023-12-18T10:38:00.000Z,2781,41348.20209,44367.95577,40530.25852,43016.11762,152084171490,842253948410,2023-12-24T23:59:59.999Z
2023-12-11T00:00:00.000Z,2023-12-17T23:59:59.999Z,2023-12-11T00:10:00.000Z,2023-12-11T19:42:00.000Z,2781,43792.01786,43808.37306,40234.57833,41364.66592,168493481949,809628537784,2023-12-17T23:59:59.999Z
2023-12-04T00:00:00.000Z,2023-12-10T23:59:59.999Z,2023-12-08T21:26:00.000Z,2023-12-04T00:00:00.000Z,2781,39978.62865,44705.51501,39978.62865,43779.69729,188503614894,856608048217,2023-12-10T23:59:59.999Z
2023-11-27T00:00:00.000Z,2023-12-03T23:59:59.999Z,2023-12-03T23:11:00.000Z,2023-11-27T16:02:00.000Z,2781,37454.19196,40135.6049,36750.1271,39978.39182,134360107954,781986059221,2023-12-03T23:59:59.999Z
2023-11-20T00:00:00.000Z,2023-11-26T23:59:59.999Z,2023-11-24T15:41:00.000Z,2023-11-22T00:01:00.000Z,2781,37374.07468,38415.3382,35670.97188,37479.12229,130439893957,732864171271,2023-11-26T23:59:59.999Z
2023-11-13T00:00:00.000Z,2023-11-19T23:59:59.999Z,2023-11-15T23:57:00.000Z,2023-11-14T18:54:00.000Z,2781,37070.30587,37964.89283,34948.50028,37386.54777,143535361089,730802775304,2023-11-19T23:59:59.999Z
2023-11-06T00:00:00.000Z,2023-11-12T23:59:59.999Z,2023-11-09T14:54:00.000Z,2023-11-07T12:13:00.000Z,2781,35044.78992,37926.2568,34545.8151,37054.52014,134767494803,724074263173,2023-11-12T23:59:59.999Z
2023-10-30T00:00:00.000Z,2023-11-05T23:59:59.999Z,2023-11-02T02:51:00.000Z,2023-10-31T08:07:00.000Z,2781,34531.74137,35919.8436,34083.30946,35049.35592,115520056635,684667682721,2023-11-05T23:59:59.999Z
2023-10-23T00:00:00.000Z,2023-10-29T23:59:59.999Z,2023-10-24T02:27:00.000Z,2023-10-23T01:03:00.000Z,2781,30140.68486,35150.4335,30097.82874,34538.48209,165718773023,674455804210,2023-10-29T23:59:59.999Z
2023-10-16T00:00:00.000Z,2023-10-22T23:59:59.999Z,2023-10-21T18:02:00.000Z,2023-10-16T00:46:00.000Z,2781,27162.62823,30287.48165,27130.47348,29993.89652,113402383093,585517392722,2023-10-22T23:59:59.999Z
2023-10-09T00:00:00.000Z,2023-10-15T23:59:59.999Z,2023-10-09T01:54:00.000Z,2023-10-12T17:36:00.000Z,2781,27934.47216,27989.4709,26558.32078,27159.65292,72673654488,530017041636,2023-10-15T23:59:59.999Z
2023-10-02T00:00:00.000Z,2023-10-08T23:59:59.999Z,2023-10-02T14:00:00.000Z,2023-10-06T13:01:00.000Z,2781,27976.79915,28494.45964,27215.55245,27935.08958,82183775697,544957531994,2023-10-08T23:59:59.999Z
2023-09-25T00:00:00.000Z,2023-10-01T23:59:59.999Z,2023-10-01T22:34:00.000Z,2023-09-25T12:23:00.000Z,2781,26253.7753,28047.23771,26011.46962,27983.75038,73012240735,545719315434,2023-10-01T23:59:59.999Z
2023-09-18T00:00:00.000Z,2023-09-24T23:59:59.999Z,2023-09-19T15:37:00.000Z,2023-09-24T23:29:00.000Z,2781,26532.99479,27488.7638,26221.05,26256.82579,82251905212,511876976254,2023-09-24T23:59:59.999Z
2023-09-11T00:00:00.000Z,2023-09-17T23:59:59.999Z,2023-09-15T23:09:00.000Z,2023-09-11T20:02:00.000Z,2781,25831.7155,26840.49793,24930.29749,26534.18752,85796699860,517116820260,2023-09-17T23:59:59.999Z
2023-09-04T00:00:00.000Z,2023-09-10T23:59:59.999Z,2023-09-08T00:58:00.000Z,2023-09-06T17:06:00.000Z,2781,25968.17013,26414.00597,25404.35968,25832.22625,69814611152,503258420290,2023-09-10T23:59:59.999Z
2023-08-28T00:00:00.000Z,2023-09-03T23:59:59.999Z,2023-08-29T16:28:00.000Z,2023-09-01T17:42:00.000Z,2781,26089.61492,28089.33803,25362.60913,25969.56735,113161627783,505774022624,2023-09-03T23:59:59.999Z
2023-08-21T00:00:00.000Z,2023-08-27T23:59:59.999Z,2023-08-23T19:49:00.000Z,2023-08-22T21:27:00.000Z,2781,26188.69065,26786.89761,25520.72849,26089.69347,83086807452,507949530131,2023-08-27T23:59:59.999Z
2023-08-14T00:00:00.000Z,2023-08-20T23:59:59.999Z,2023-08-14T16:52:00.000Z,2023-08-17T21:45:00.000Z,2781,29283.26294,29660.25434,25409.1116,26189.58467,116418274960,509733936200,2023-08-20T23:59:59.999Z
2023-08-07T00:00:00.000Z,2023-08-13T23:59:59.999Z,2023-08-08T21:22:00.000Z,2023-08-07T16:18:00.000Z,2781,29038.51285,30176.79624,28724.14053,29282.91438,85153014453,569738074810,2023-08-13T23:59:59.999Z
2023-07-31T00:00:00.000Z,2023-08-06T23:59:59.999Z,2023-08-02T01:33:00.000Z,2023-08-01T15:31:00.000Z,2781,29278.31405,29987.99711,28657.02382,29041.85617,87827001051,564864625278,2023-08-06T23:59:59.999Z
2023-07-24T00:00:00.000Z,2023-07-30T23:59:59.999Z,2023-07-24T00:26:00.000Z,2023-07-24T15:11:00.000Z,2781,30081.66164,30093.39425,28934.29416,29275.30795,76309629497,569216997017,2023-07-30T23:59:59.999Z
2023-07-17T00:00:00.000Z,2023-07-23T23:59:59.999Z,2023-07-17T05:14:00.000Z,2023-07-18T16:49:00.000Z,2781,30249.62662,30336.40013,29556.42837,30084.53924,81229098741,584762966698,2023-07-23T23:59:59.999Z
2023-07-10T00:00:00.000Z,2023-07-16T23:59:59.999Z,2023-07-13T19:32:00.000Z,2023-07-14T19:06:00.000Z,2781,30172.42296,31814.51481,29966.38714,30249.13281,102917922457,587778068681,2023-07-16T23:59:59.999Z
2023-07-03T00:00:00.000Z,2023-07-09T23:59:59.999Z,2023-07-06T09:01:00.000Z,2023-07-07T00:04:00.000Z,2781,30624.51631,31460.05361,29777.28441,30171.23357,90491031635,586079772337,2023-07-09T23:59:59.999Z
2023-06-26T00:00:00.000Z,2023-07-02T23:59:59.999Z,2023-06-30T04:52:00.000Z,2023-06-30T13:48:00.000Z,2781,30480.52397,31256.8627,29600.27594,30620.77026,106681707513,594601955893,2023-07-02T23:59:59.999Z
2023-06-19T00:00:00.000Z,2023-06-25T23:59:59.999Z,2023-06-23T16:15:00.000Z,2023-06-19T00:57:00.000Z,2781,26335.44237,31389.53813,26312.83181,30480.26161,138005623534,591683600297,2023-06-25T23:59:59.999Z
2023-06-12T00:00:00.000Z,2023-06-18T23:59:59.999Z,2023-06-17T05:42:00.000Z,2023-06-15T11:18:00.000Z,2781,25934.2856,26769.3945,24797.16785,26336.213,92905085603,511079706783,2023-06-18T23:59:59.999Z
2023-06-05T00:00:00.000Z,2023-06-11T23:59:59.999Z,2023-06-07T00:47:00.000Z,2023-06-06T12:15:00.000Z,2781,27123.10996,27332.18096,25434.86713,25940.16808,116498927149,503230985845,2023-06-11T23:59:59.999Z
2023-05-29T00:00:00.000Z,2023-06-04T23:59:59.999Z,2023-05-29T00:25:00.000Z,2023-06-02T00:39:00.000Z,2781,28075.59214,28432.03872,26574.64442,27119.06719,91351657572,525920232791,2023-06-04T23:59:59.999Z
2023-05-22T00:00:00.000Z,2023-05-28T23:59:59.999Z,2023-05-28T23:16:00.000Z,2023-05-25T01:28:00.000Z,2781,26749.89321,28193.44853,25890.59448,28085.64736,90053064705,544483610242,2023-05-28T23:59:59.999Z
2023-05-15T00:00:00.000Z,2023-05-21T23:59:59.999Z,2023-05-15T17:18:00.000Z,2023-05-18T17:58:00.000Z,2781,26931.38463,27646.34812,26415.10148,26753.82564,84459727716,518489461931,2023-05-21T23:59:59.999Z
