timeOpen,timeClose,timeHigh,timeLow,name,open,high,low,close,volume,marketCap,timestamp
2021-09-06T00:00:00.000Z,2021-09-12T23:59:59.999Z,2021-09-07T03:22:30.000Z,2021-09-07T15:10:03.000Z,2781,51769.00432,52853.7638,43285.20859,46063.27036,293311066612,866636671662,2021-09-12T23:59:59.999Z
2021-08-30T00:00:00.000Z,2021-09-05T23:59:59.999Z,2021-09-05T22:58:03.000Z,2021-09-01T01:22:57.000Z,2781,48834.85268,51868.68163,46562.43745,51753.41193,256225023618,973354882473,2021-09-05T23:59:59.999Z
2021-08-23T00:00:00.000Z,2021-08-29T23:59:59.999Z,2021-08-23T11:56:03.000Z,2021-08-27T00:21:13.000Z,2781,49291.67737,50482.07641,46394.28309,48829.8326,223947952688,918057300166,2021-08-29T23:59:59.999Z
2021-08-16T00:00:00.000Z,2021-08-22T23:59:59.999Z,2021-08-21T17:52:03.000Z,2021-08-19T04:19:03.000Z,2781,47019.96132,49717.01892,43998.31551,49321.65405,236289722725,926961622395,2021-08-22T23:59:59.999Z
2021-08-09T00:00:00.000Z,2021-08-15T23:59:59.999Z,2021-08-14T09:44:03.000Z,2021-08-09T01:15:03.000Z,2781,43791.92742,48098.68409,42848.68795,47047.00454,234268000892,883882942188,2021-08-15T23:59:59.999Z
2021-08-02T00:00:00.000Z,2021-08-08T23:59:59.999Z,2021-08-08T06:43:03.000Z,2021-08-05T12:47:03.000Z,2781,39907.26285,45282.35328,37458.00399,43798.11768,277870527724,822545074286,2021-08-08T23:59:59.999Z
2021-07-26T00:00:00.000Z,2021-08-01T23:59:59.999Z,2021-08-01T03:58:23.000Z,2021-07-26T00:04:18.000Z,2781,35384.02988,42541.67948,35287.31171,39974.89603,296428742217,750472428208,2021-08-01T23:59:59.999Z
2021-07-19T00:00:00.000Z,2021-07-25T23:59:59.999Z,2021-07-25T23:57:11.000Z,2021-07-20T14:18:13.000Z,2781,31800.01264,35364.92558,29360.95584,35350.18697,156414750211,663401935103,2021-07-25T23:59:59.999Z
2021-07-12T00:00:00.000Z,2021-07-18T23:59:59.999Z,2021-07-12T04:23:03.000Z,2021-07-16T11:45:03.000Z,2781,34254.01659,34592.1556,31100.67337,31796.81014,147501894179,596513309277,2021-07-18T23:59:59.999Z
2021-07-05T00:00:00.000Z,2021-07-11T23:59:59.999Z,2021-07-05T00:00:03.000Z,2021-07-08T11:05:03.000Z,2781,35284.34443,35284.34443,32133.18273,34240.18701,178445862440,642138104626,2021-07-11T23:59:59.999Z
2021-06-28T00:00:00.000Z,2021-07-04T23:59:59.999Z,2021-06-29T17:34:03.000Z,2021-07-02T06:18:03.000Z,2781,34679.12222,36542.11102,32770.68078,35287.77977,231729218471,661574836315,2021-07-04T23:59:59.999Z
2021-06-21T00:00:00.000Z,2021-06-27T23:59:59.999Z,2021-06-21T00:03:03.000Z,2021-06-22T13:56:03.000Z,2781,35641.14606,35721.63963,28893.62166,34649.64459,305541799334,649461677014,2021-06-27T23:59:59.999Z
2021-06-14T00:00:00.000Z,2021-06-20T23:59:59.999Z,2021-06-15T18:15:03.000Z,2021-06-20T12:24:03.000Z,2781,39016.97018,41295.26857,33432.07604,35698.29644,269949570053,668968868770,2021-06-20T23:59:59.999Z
2021-06-07T00:00:00.000Z,2021-06-13T23:59:59.999Z,2021-06-13T20:59:03.000Z,2021-06-08T15:25:03.000Z,2781,35835.26551,39322.78021,31114.44247,39097.8609,298428017340,732465659892,2021-06-13T23:59:59.999Z
2021-05-31T00:00:00.000Z,2021-06-06T23:59:59.999Z,2021-06-03T10:21:03.000Z,2021-05-31T04:23:03.000Z,2781,35658.59296,39478.95118,34241.94356,35862.37773,248884892724,671652557855,2021-06-06T23:59:59.999Z
2021-05-24T00:00:00.000Z,2021-05-30T23:59:59.999Z,2021-05-26T08:03:03.000Z,2021-05-30T00:43:03.000Z,2781,34700.36357,40782.07818,33520.73796,35678.1292,350206489990,667976638398,2021-05-30T23:59:59.999Z
2021-05-17T00:00:00.000Z,2021-05-23T23:59:59.999Z,2021-05-17T00:02:03.000Z,2021-05-19T13:10:03.000Z,2781,46415.89925,46623.55823,30681.49691,34770.58362,563629210101,650686270744,2021-05-23T23:59:59.999Z
2021-05-10T00:00:00.000Z,2021-05-16T23:59:59.999Z,2021-05-10T04:07:03.000Z,2021-05-16T20:52:03.000Z,2781,58250.87253,59519.35443,43963.35019,46456.05847,483967915938,869279076502,2021-05-16T23:59:59.999Z
2021-05-03T00:00:00.000Z,2021-05-09T23:59:59.999Z,2021-05-08T20:30:03.000Z,2021-05-05T00:03:03.000Z,2781,56620.27262,59464.61249,52969.05536,58232.31614,458766142208,1089244557676,2021-05-09T23:59:59.999Z
2021-04-26T00:00:00.000Z,2021-05-02T23:59:59.999Z,2021-05-01T01:55:03.000Z,2021-04-26T00:05:03.000Z,2781,49077.79236,58448.33881,48852.79684,56631.07741,335231529995,1058862005057,2021-05-02T23:59:59.999Z
2021-04-19T00:00:00.000Z,2021-04-25T23:59:59.999Z,2021-04-19T08:04:03.000Z,2021-04-25T21:43:03.000Z,2781,56191.58411,57520.05478,47159.48584,49004.25326,444719708698,915955943256,2021-04-25T23:59:59.999Z
2021-04-12T00:00:00.000Z,2021-04-18T23:59:59.999Z,2021-04-14T11:44:03.000Z,2021-04-18T03:36:03.000Z,2781,60175.94476,64863.09891,52829.53593,56216.185,508118943572,1050445401610,2021-04-18T23:59:59.999Z
2021-04-05T00:00:00.000Z,2021-04-11T23:59:59.999Z,2021-04-10T05:02:03.000Z,2021-04-07T19:21:08.000Z,2781,58760.87326,61276.66537,55604.02359,60204.96491,406637390979,1124635848775,2021-04-11T23:59:59.999Z
2021-03-29T00:00:00.000Z,2021-04-04T23:59:59.999Z,2021-04-02T02:37:03.000Z,2021-03-29T05:44:03.000Z,2781,55947.89897,60267.18765,55139.34176,58758.55629,408348561550,1097232660348,2021-04-04T23:59:59.999Z
2021-03-22T00:00:00.000Z,2021-03-28T23:59:59.999Z,2021-03-22T10:22:03.000Z,2021-03-25T12:40:03.000Z,2781,57517.89149,58471.47865,50856.56869,55950.74577,403128836644,1044446559059,2021-03-28T23:59:59.999Z
2021-03-15T00:00:00.000Z,2021-03-21T23:59:59.999Z,2021-03-15T04:04:38.000Z,2021-03-16T01:07:38.000Z,2781,59267.42905,60540.99271,53555.02774,57523.42099,393542542226,1073417235408,2021-03-21T23:59:59.999Z
2021-03-08T00:00:00.000Z,2021-03-14T23:59:59.999Z,2021-03-13T20:44:38.000Z,2021-03-08T08:20:54.000Z,2781,51174.11695,61683.86401,49506.05346,59302.31698,373838576722,1106226132525,2021-03-14T23:59:59.999Z
2021-03-01T00:00:00.000Z,2021-03-07T23:59:59.999Z,2021-03-03T13:03:41.000Z,2021-03-01T00:07:36.000Z,2781,45159.50305,52535.13578,45115.09311,51206.69295,333113779408,954880954585,2021-03-07T23:59:59.999Z
2021-02-22T00:00:00.000Z,2021-02-28T23:59:59.999Z,2021-02-22T00:01:43.000Z,2021-02-28T18:01:48.000Z,2781,57532.73886,57533.38933,43241.61823,45137.77047,766679775805,841428977515,2021-02-28T23:59:59.999Z
2021-02-15T00:00:00.000Z,2021-02-21T23:59:59.999Z,2021-02-21T19:09:40.000Z,2021-02-15T02:34:42.000Z,2781,48696.53666,58330.57214,46347.47709,57539.94367,470533297169,1072263294725,2021-02-21T23:59:59.999Z
2021-02-08T00:00:00.000Z,2021-02-14T23:59:59.999Z,2021-02-14T12:17:42.000Z,2021-02-08T04:01:40.000Z,2781,38886.82729,49487.64087,38076.32281,48717.29021,580021243858,907551330153,2021-02-14T23:59:59.999Z
2021-02-01T00:00:00.000Z,2021-02-07T23:59:59.999Z,2021-02-06T16:02:41.000Z,2021-02-01T00:30:43.000Z,2781,33114.57724,40846.5469,32384.22811,38903.44148,449918619842,724478833211,2021-02-07T23:59:59.999Z
2021-01-25T00:00:00.000Z,2021-01-31T23:59:59.999Z,2021-01-29T13:58:37.000Z,2021-01-27T14:53:41.000Z,2781,32285.79891,38406.26096,29367.13922,33114.35775,495037340010,616452744533,2021-01-31T23:59:59.999Z
2021-01-18T00:00:00.000Z,2021-01-24T23:59:59.999Z,2021-01-19T16:13:35.000Z,2021-01-22T01:19:41.000Z,2781,35792.23667,37755.89186,28953.37275,32289.37809,423439379850,600888568010,2021-01-24T23:59:59.999Z
2021-01-11T00:00:00.000Z,2021-01-17T23:59:59.999Z,2021-01-14T15:37:38.000Z,2021-01-11T16:47:40.000Z,2781,38346.5295,39966.40524,30549.59877,35791.27792,508900951412,665831621391,2021-01-17T23:59:59.999Z
2021-01-04T00:00:00.000Z,2021-01-10T23:59:59.999Z,2021-01-08T15:11:42.000Z,2021-01-04T10:19:42.000Z,2781,32810.94764,41946.73935,28722.75527,38356.43951,538834804975,713304617761,2021-01-10T23:59:59.999Z
2020-12-28T00:00:00.000Z,2021-01-03T23:59:59.999Z,2021-01-03T07:47:38.000Z,2020-12-29T05:28:41.000Z,2781,26280.82142,34608.55674,25987.29807,32782.02447,379626054545,609409213147,2021-01-03T23:59:59.999Z
2020-12-21T00:00:00.000Z,2020-12-27T23:59:59.999Z,2020-12-27T11:19:41.000Z,2020-12-21T12:47:42.000Z,2781,23474.45541,28288.84002,22159.36806,26272.29457,339132207025,488213268382,2020-12-27T23:59:59.999Z
2020-12-14T00:00:00.000Z,2020-12-20T23:59:59.999Z,2020-12-20T20:46:45.000Z,2020-12-14T01:04:41.000Z,2781,19144.49246,24209.65989,19012.70941,23477.2952,281723269352,436129331482,2020-12-20T23:59:59.999Z
2020-12-07T00:00:00.000Z,2020-12-13T23:59:59.999Z,2020-12-07T00:05:42.000Z,2020-12-11T11:40:53.000Z,2781,19343.1288,19411.82768,17619.53239,19142.38253,193678842259,355479173806,2020-12-13T23:59:59.999Z
2020-11-30T00:00:00.000Z,2020-12-06T23:59:59.999Z,2020-12-01T11:17:41.000Z,2020-11-30T00:00:41.000Z,2781,18178.32212,19845.97548,18178.32212,19345.12096,300817252890,359123541247,2020-12-06T23:59:59.999Z
2020-11-23T00:00:00.000Z,2020-11-29T23:59:59.999Z,2020-11-25T13:50:42.000Z,2020-11-26T17:28:41.000Z,2781,18370.01734,19390.96556,16351.03485,18177.48342,301939363508,337336592123,2020-11-29T23:59:59.999Z
2020-11-16T00:00:00.000Z,2020-11-22T23:59:59.999Z,2020-11-21T02:28:36.000Z,2020-11-16T00:34:40.000Z,2781,15955.57698,18936.62069,15880.70568,18370.00252,274506990351,340790183317,2020-11-22T23:59:59.999Z
2020-11-09T00:00:00.000Z,2020-11-15T23:59:59.999Z,2020-11-13T02:09:37.000Z,2020-11-09T16:17:41.000Z,2781,15479.59572,16463.17784,14865.52928,15955.58744,206407256877,295790551598,2020-11-15T23:59:59.999Z
2020-11-02T00:00:00.000Z,2020-11-08T23:59:59.999Z,2020-11-06T01:16:38.000Z,2020-11-02T12:46:48.000Z,2781,13737.03221,15903.43798,13243.15987,15479.56704,238108964191,286955182899,2020-11-08T23:59:59.999Z
2020-10-26T00:00:00.000Z,2020-11-01T23:59:59.999Z,2020-10-31T10:07:43.000Z,2020-10-26T17:38:42.000Z,2781,13031.20125,14028.21429,12822.38233,13737.10983,240919962782,254569759063,2020-11-01T23:59:59.999Z
2020-10-19T00:00:00.000Z,2020-10-25T23:59:59.999Z,2020-10-25T04:24:44.000Z,2020-10-19T04:37:43.000Z,2781,11495.03794,13329.18403,11408.29012,13031.17431,210845277262,241425217440,2020-10-25T23:59:59.999Z
2020-10-12T00:00:00.000Z,2020-10-18T23:59:59.999Z,2020-10-12T22:16:42.000Z,2020-10-16T09:22:05.000Z,2781,11392.63622,11698.46774,11223.01278,11483.35971,162045277955,212682581771,2020-10-18T23:59:59.999Z
2020-10-05T00:00:00.000Z,2020-10-11T23:59:59.999Z,2020-10-10T03:16:44.000Z,2020-10-06T20:59:53.000Z,2781,10676.52896,11442.21111,10528.89083,11384.18195,256921249410,210766812992,2020-10-11T23:59:59.999Z
2020-09-28T00:00:00.000Z,2020-10-04T23:59:59.999Z,2020-09-28T13:22:15.000Z,2020-10-02T05:35:47.000Z,2781,10776.61364,10945.34791,10416.6892,10669.58254,343112501609,197468899357,2020-10-04T23:59:59.999Z
2020-09-21T00:00:00.000Z,2020-09-27T23:59:59.999Z,2020-09-21T04:33:41.000Z,2020-09-23T20:55:51.000Z,2781,10936.01947,10991.11012,10197.86492,10775.26938,265379591795,199357967523,2020-09-27T23:59:59.999Z
2020-09-14T00:00:00.000Z,2020-09-20T23:59:59.999Z,2020-09-19T12:00:43.000Z,2020-09-14T00:51:56.000Z,2781,10344.13901,11145.91748,10284.28271,10933.64152,215965877520,202218104449,2020-09-20T23:59:59.999Z
2020-09-07T00:00:00.000Z,2020-09-13T23:59:59.999Z,2020-09-13T04:01:59.000Z,2020-09-08T22:21:20.000Z,2781,10272.75836,10554.37038,9901.905755,10335.15936,336512252477,191076746563,2020-09-13T23:59:59.999Z
2020-08-31T00:00:00.000Z,2020-09-06T23:59:59.999Z,2020-09-01T16:02:46.000Z,2020-09-05T19:32:11.000Z,2781,11480.16091,12059.87014,9942.529867,10272.44418,240633136485,189846509865,2020-09-06T23:59:59.999Z
2020-08-24T00:00:00.000Z,2020-08-30T23:59:59.999Z,2020-08-28T10:12:16.000Z,2020-08-29T10:58:17.000Z,2781,11675.72672,13149.69445,104.6189556,11458.31014,142902270427,211691053786,2020-08-30T23:59:59.999Z
2020-08-17T00:00:00.000Z,2020-08-23T23:59:59.999Z,2020-08-17T16:01:03.000Z,2020-08-22T01:03:15.000Z,2781,11898.20572,12345.22809,11464.27133,11677.9258,194980520246,215675816201,2020-08-23T23:59:59.999Z
2020-08-10T00:00:00.000Z,2020-08-16T23:59:59.999Z,2020-08-15T21:47:02.000Z,2020-08-12T03:30:00.000Z,2781,11382.78589,11947.00892,11318.02142,11898.27566,193944530897,219671616951,2020-08-16T23:59:59.999Z
2020-08-03T00:00:00.000Z,2020-08-09T23:59:59.999Z,2020-08-06T19:21:01.000Z,2020-08-03T00:07:00.000Z,2781,11043.76888,11902.33597,11012.41474,11675.73934,17489608833,215490364255,2020-08-09T23:59:59.999Z
2020-07-27T00:00:00.000Z,2020-08-02T23:59:59.999Z,2020-08-02T04:21:00.000Z,2020-07-27T01:20:00.000Z,2781,9905.217914,12034.14415,9903.970111,11053.6139,27410067336,203936136730,2020-08-02T23:59:59.999Z
2020-07-20T00:00:00.000Z,2020-07-26T23:59:59.999Z,2020-07-26T10:09:01.000Z,2020-07-20T14:08:00.000Z,2781,9187.22037,10023.80766,9137.509622,9905.167247,20507998997,182685328095,2020-07-26T23:59:59.999Z
2020-07-13T00:00:00.000Z,2020-07-19T23:59:59.999Z,2020-07-13T18:04:00.000Z,2020-07-16T10:08:01.000Z,2781,9277.20466,9306.40493,9088.947402,9185.816912,12939002784,169360219986,2020-07-19T23:59:59.999Z
2020-07-06T00:00:00.000Z,2020-07-12T23:59:59.999Z,2020-07-08T22:44:00.000Z,2020-07-06T00:29:00.000Z,2781,9072.850074,9450.335672,9058.664458,9276.49985,14452361907,170977422928,2020-07-12T23:59:59.999Z
2020-06-29T00:00:00.000Z,2020-07-05T23:59:59.999Z,2020-07-01T17:57:00.000Z,2020-07-05T21:26:00.000Z,2781,9140.029071,9309.754864,8977.015635,9073.942869,12903406143,167181726154,2020-07-05T23:59:59.999Z
2020-06-22T00:00:00.000Z,2020-06-28T23:59:59.999Z,2020-06-24T06:12:00.000Z,2020-06-28T04:56:01.000Z,2781,9300.915458,9680.367146,8975.525855,9143.582191,14560870760,168401806137,2020-06-28T23:59:59.999Z
2020-06-15T00:00:00.000Z,2020-06-21T23:59:59.999Z,2020-06-16T06:25:00.000Z,2020-06-15T06:34:00.000Z,2781,9386.035291,9579.430375,8990.175947,9303.629714,15324301169,171289415079,2020-06-21T23:59:59.999Z
2020-06-08T00:00:00.000Z,2020-06-14T23:59:59.999Z,2020-06-11T02:27:01.000Z,2020-06-11T20:16:01.000Z,2781,9760.063252,9938.297674,9263.069588,9386.787892,18991732746,172763239787,2020-06-14T23:59:59.999Z
2020-06-01T00:00:00.000Z,2020-06-07T23:59:59.999Z,2020-06-01T23:30:01.000Z,2020-06-01T23:32:02.000Z,2781,9463.605662,10199.56497,9450.899111,9758.852417,25015250846,179540253701,2020-06-07T23:59:59.999Z
2020-05-25T00:00:00.000Z,2020-05-31T23:59:59.999Z,2020-05-30T23:17:01.000Z,2020-05-25T11:01:02.000Z,2781,8786.107695,9704.030309,8719.668362,9461.058918,27773290299,173997151930,2020-05-31T23:59:59.999Z
2020-05-18T00:00:00.000Z,2020-05-24T23:59:59.999Z,2020-05-18T01:43:00.000Z,2020-05-24T23:48:00.000Z,2781,9675.69498,9906.030203,8787.251002,8790.368001,32518803300,161610414643,2020-05-24T23:59:59.999Z
2020-05-11T00:00:00.000Z,2020-05-17T23:59:59.999Z,2020-05-17T16:15:00.000Z,2020-05-11T18:24:01.000Z,2781,8755.535639,9823.002288,8374.322975,9670.739371,40084250663,177745404470,2020-05-17T23:59:59.999Z
2020-05-04T00:00:00.000Z,2020-05-10T23:59:59.999Z,2020-05-08T00:53:01.000Z,2020-05-10T17:02:01.000Z,2781,8895.744874,9996.743353,8395.107451,8756.431142,63325279337,160884755211,2020-05-10T23:59:59.999Z
2020-04-27T00:00:00.000Z,2020-05-03T23:59:59.999Z,2020-04-30T06:22:00.000Z,2020-04-27T00:00:05.000Z,2781,7679.418951,9440.650673,7679.418951,8897.46851,47101785174,163358189151,2020-05-03T23:59:59.999Z
2020-04-20T00:00:00.000Z,2020-04-26T23:59:59.999Z,2020-04-26T14:44:00.000Z,2020-04-21T12:00:04.000Z,2781,7186.873741,7700.594295,6834.442325,7679.867204,33070154491,140903867573,2020-04-26T23:59:59.999Z
2020-04-13T00:00:00.000Z,2020-04-19T23:59:59.999Z,2020-04-19T04:34:03.000Z,2020-04-16T00:32:03.000Z,2781,6965.616638,7280.521782,6555.504275,7189.424824,31311210215,131815853850,2020-04-19T23:59:59.999Z
2020-04-06T00:00:00.000Z,2020-04-12T23:59:59.999Z,2020-04-07T10:54:03.000Z,2020-04-06T00:04:03.000Z,2781,6788.049803,7427.93934,6782.889745,6971.091591,35759567632,127716846208,2020-04-12T23:59:59.999Z
2020-03-30T00:00:00.000Z,2020-04-05T23:59:59.999Z,2020-04-02T17:40:02.000Z,2020-03-30T00:10:03.000Z,2781,5925.538489,7088.247324,5903.234347,6791.129441,29510409856,124328853512,2020-04-05T23:59:59.999Z
2020-03-23T00:00:00.000Z,2020-03-29T23:59:59.999Z,2020-03-25T10:08:00.000Z,2020-03-23T09:28:00.000Z,2781,5831.374735,6892.511359,5785.004453,5922.043123,28373690931,108338520156,2020-03-29T23:59:59.999Z
2020-03-16T00:00:00.000Z,2020-03-22T23:59:59.999Z,2020-03-20T10:58:00.000Z,2020-03-16T11:15:01.000Z,2781,5385.229522,6844.261528,4575.357887,5830.254798,40099664740,106591196069,2020-03-22T23:59:59.999Z
2020-03-09T00:00:00.000Z,2020-03-15T23:59:59.999Z,2020-03-09T00:13:00.000Z,2020-03-13T02:26:01.000Z,2781,8111.146392,8177.793224,4106.98075,5392.31488,33997889639,98530059890,2020-03-15T23:59:59.999Z
2020-03-02T00:00:00.000Z,2020-03-08T23:59:59.999Z,2020-03-06T11:57:01.000Z,2020-03-08T23:54:01.000Z,2781,8563.264259,9167.695796,8105.252804,8108.116291,39973102121,148060284561,2020-03-08T23:59:59.999Z
2020-02-24T00:00:00.000Z,2020-03-01T23:59:59.999Z,2020-02-24T00:29:00.000Z,2020-03-01T19:06:00.000Z,2781,9921.583461,9951.746149,8471.212626,8562.45405,35349164300,156238987740,2020-03-01T23:59:59.999Z
2020-02-17T00:00:00.000Z,2020-02-23T23:59:59.999Z,2020-02-19T21:47:00.000Z,2020-02-17T14:29:00.000Z,2781,9936.56026,10191.67585,9507.637994,9924.515228,41185185761,180963233540,2020-02-23T23:59:59.999Z
2020-02-10T00:00:00.000Z,2020-02-16T23:59:59.999Z,2020-02-13T07:15:00.000Z,2020-02-16T05:03:00.000Z,2781,10115.55969,10457.6272,9722.387157,9934.43339,43374780305,181017665264,2020-02-16T23:59:59.999Z
2020-02-03T00:00:00.000Z,2020-02-09T23:59:59.999Z,2020-02-09T04:03:01.000Z,2020-02-04T13:23:00.000Z,2781,9344.683679,10129.43516,9112.811417,10116.67376,35807884663,184214765394,2020-02-09T23:59:59.999Z
2020-01-27T00:00:00.000Z,2020-02-02T23:59:59.999Z,2020-01-30T20:47:01.000Z,2020-01-27T00:00:02.000Z,2781,8597.308779,9553.126133,8597.308779,9344.365293,30835736946,170034976662,2020-02-02T23:59:59.999Z
2020-01-20T00:00:00.000Z,2020-01-26T23:59:59.999Z,2020-01-22T07:32:01.000Z,2020-01-24T11:01:00.000Z,2781,8704.631814,8792.993871,8266.840578,8596.829833,22177678796,156322174637,2020-01-26T23:59:59.999Z
2020-01-13T00:00:00.000Z,2020-01-19T23:59:59.999Z,2020-01-19T03:36:00.000Z,2020-01-13T14:36:00.000Z,2781,8189.772064,9164.36226,8079.700741,8706.24513,34217320471,158194319735,2020-01-19T23:59:59.999Z
2020-01-06T00:00:00.000Z,2020-01-12T23:59:59.999Z,2020-01-08T13:55:01.000Z,2020-01-06T00:05:01.000Z,2781,7410.452168,8396.737881,7409.293182,8192.494005,22903438381,148752956966,2020-01-12T23:59:59.999Z